period,region,cov_shift_00,cov_shift_01,cov_shift_02,cov_shift_03,cov_shift_04,cov_shift_05,cov_shift_06,cov_shift_07,cov_shift_08,cov_shift_09,cov_shift_10,cov_stat_00,cov_stat_01,cov_stat_02,cov_stat_03,target
1,R3,0.8168890590537966,-1.015012415875923,-0.0124053886475133,0.839727477005194,-1.643797351185586,-2.1099804543094787,0.259299020337227,0.044385889613297,-0.2458030713819225,0.0385347637702181,-0.8605156073672797,-1.5134944072721068,-0.1666548508803217,-0.9717086910493916,-1.643481322411107,2.167160941008451
1,R4,-0.0613986284221758,0.4065285366328138,-0.9892949414259368,-0.6580587918366578,-0.9990430272201656,-0.8866418670580481,0.1954079177494021,-0.7829746163349458,0.3560662888202746,0.3397559254182162,2.0251609868801026,-1.3927890458668095,0.8879023778350454,-0.0894879618884183,-0.0140297301309969,0.41404840961121603
1,R5,-0.4601938127246543,0.743197263443954,-0.0824783720173051,0.0810543704112656,-0.2907166806005413,1.1545697469862868,-0.0214725670434947,-2.200415672482062,-0.6920725504744906,-1.968796607080243,-3.2514384154965383,-0.5301153497723121,1.3335598501027237,0.0471199061305929,-1.1725457074049794,3.3289986253236883
1,R6,1.1306132302500087,0.1576266233984647,0.0479992415620569,-0.0534617888380571,0.0384002615553464,0.8054056469437983,0.5525672973560755,0.2157047000244945,-1.0428683575900106,0.511108764909727,-0.6842470779924941,1.0938456759004789,-1.2710508217241274,-0.1376209762755885,-0.0073582862912709,-1.0624785684483729
1,R7,1.721971643856479,1.4604067672595522,-0.4635837616090831,0.7717211655645232,0.3786760696702118,-2.613559463345258,0.2503980162775905,-0.0613440798332484,0.0832173534745303,-1.0768749198271783,-0.2693470462204049,-0.1782587633822971,1.1880942172123188,0.3344270603910143,-0.0055550302026637,0.7127184911565726
1,R8,-0.5552479297636472,-0.3894303048753847,-1.81675501133906,1.5691058462836125,0.9643323681944284,0.9168480445117076,0.6688984464469374,0.110148587663652,0.2154889391823289,-0.2520065902673078,-0.2036004257229462,0.0543036117136942,1.5118295115637772,0.5556879018080786,-0.0584601257588614,-0.90673285100115
1,R9,-0.6349984874116595,1.60270501117249,0.5066873042271038,0.0675505583106546,-0.3461818421527227,-1.1090534117005275,-0.066861557469896,0.873658034470201,-0.39253724683749,-0.2272425830005601,-0.2210343514389783,0.1095943679981686,-1.593010878745609,-0.235398351965091,-0.8543955181540714,-0.6354165270308375
2,R0,-0.7705986765648598,0.5770467473006955,1.52443745272676,-0.3135962612816255,-0.6015762521234661,0.1914322591260928,-0.0020290276090286,-0.9936163473397114,0.4609194157133795,2.015516053475408,-0.2581119952657242,-0.2028761960646632,-1.0449320235690858,0.3190884516865476,-1.246976224707628,-1.14342088014797
2,R1,1.2796672718437896,-0.9054530593946442,1.0813575693313382,1.524358003782807,0.2593264574767428,0.5533914028508236,1.9522509436867783,-0.1967284020657166,-0.5930057969416156,-1.3532310647829418,0.0417070803463463,1.4791442109183066,0.9595953814008652,-0.9420912414179574,-0.855375383832596,-1.7592220854297305
2,R2,0.2922680824953417,-0.2053114271036837,0.2144539454430812,0.2967393780454473,-0.2987735866784475,-0.0401739416029437,0.2065923772160341,-0.083969703533176,0.5035208649940508,1.8708757733280048,0.5919722847708305,0.0558105464085518,-1.6861186233619148,0.3879570860152017,-1.9466784117672076,-1.9123073705995324
2,R3,0.8546392524687652,0.7062350601366643,-0.1499389983488847,-1.7100111061522156,-0.3713485168908502,-0.678738318216024,0.6368407461302101,2.2577305324275314,0.2169304879546558,-0.7793111280321169,-1.17055153030322,-0.0560942807682726,-0.1767931935135878,-1.1515191595274716,0.1163552356921842,0.11118125306370447
2,R4,1.1121072717293008,1.0626506057881553,1.0847512652964209,-0.4740504706085282,0.5145205633180888,-0.1320695052193568,-0.3888120614024816,-0.3391456571420661,-1.2997152730341506,-1.4438636958951212,0.7943147908760457,-0.19123540391952,0.2164248511276231,1.00171038845412,-1.7331324950160742,-0.9990238294275897
2,R5,0.1753348434650706,0.3920947866655729,-0.3770744504010968,1.0291792326978486,0.2103949388296369,-1.2133821388278598,-0.9307637759906452,0.8054710604946225,0.4638314564560598,-1.899061239006601,1.3477123038624088,0.5980270310938874,1.3433429876964984,-0.383700881075084,-0.2957062213323259,0.24826566028070277
2,R6,2.536929570131888,-0.1754542254071487,1.5875331920819455,-0.6472924513872795,0.1638411923331007,-1.67135248657008,-0.382867148766769,0.9837549084000276,-1.2517438155744969,1.072227544934612,0.3372378158484627,-1.0439509249842558,-0.5015972714256735,-0.4590656767054133,-0.0495193379425021,-1.2888229142227088
2,R7,-0.8272879008045365,-0.3045877025148173,-1.026889738609049,-1.289526572643077,-0.0481764825073586,0.8828742255545683,-1.529371705117365,0.0035081514639604,-0.6499561948012956,-0.9771454371346896,0.8534376527146189,-0.5181696890906662,1.4983016830648794,-0.7798393641463933,0.3865019936258324,3.61850612549805
2,R8,-0.7540218091263632,0.5876750425777528,-0.1549825730748072,0.6032105807136467,-0.047291507216996,-1.0858162553014383,-0.1020692431889069,0.0519551695161405,0.9584629538811972,-0.9062690073351783,-0.0393298532673054,-1.721878730230039,0.6514930603433157,-1.0814829746406458,-1.8063595210836052,1.2776125379038312
2,R9,1.1056849586628463,-1.5244469482118754,-1.0880355853884272,-0.7432748910532813,-1.1294966463420033,0.3794278883345847,-0.8073674450444858,-0.7215147364602021,0.5833053986823111,-0.7555146309686842,0.4327800977807222,-0.9713851718820432,-1.2121385142152894,-1.8354492891909229,1.861202786911729,2.905363014055621
3,R0,0.2439333679484291,-0.0310495089807992,0.1599617570072627,0.0496864793743724,1.9082170392026987,-1.0389265909571472,-1.557462106098177,-1.0119596684843548,-1.334709009758546,0.7469620524819425,0.8203782095377569,-0.9613155451503264,-1.3904357764629918,-0.3547966531410947,1.3911238778763937,-0.19422765335711967
3,R1,0.5266267690158747,-1.075755227448585,1.0403671465412745,-1.077923940876752,-0.2854158272158405,-1.5062791006395633,-0.9772578504980972,1.3858391630461182,0.8205786858900587,-0.4016681521506756,-0.8701723702042559,-1.893807136511814,-0.3936567119009843,-0.030903252586298,-0.084054357834484,0.7349396716166312
3,R2,-1.121809627226926,-0.0662738853656179,-0.0386733795351059,1.2905620378031777,1.8667334543523624,-0.1369890269177916,-0.7663059511758866,-0.0649821297619636,-0.607621275254437,-0.7424338157462491,-0.0586501519221423,-1.0433044311523152,0.6061067511550176,-0.1039155491840772,0.2500083068599525,-0.2811229770701822
3,R3,-0.7272544472524123,-0.9479595597488518,-0.2372760043245409,-0.5487603374278119,0.2339013332095756,-0.0044317031976393,-1.362306747922729,0.0671212994283517,-1.3428604171407572,-0.6164776255192805,-0.2943536092178474,-2.075273277911311,0.0915074478599813,0.150983349714335,-0.1580241934246728,3.615857170359675
3,R4,-0.37360366010814,-0.9765394686110568,-0.2697003697288119,-0.5526118035148618,0.0916853926873987,-1.2041360895448572,0.235589909011144,0.1432188934776698,-0.1415628321787237,-0.439204823086289,0.5523398924701125,-1.6646017067938643,0.4604533381451202,0.2430374661903721,0.2833762925346155,1.3670919244480708
3,R5,-0.6536444065928503,-0.2594600583014355,0.6370583312163494,0.4306392440831103,0.2067127654426487,-1.5143202451196276,0.5378871148832081,1.1694709919931063,1.0096714930428576,0.2338780487691054,-1.5576786036041943,0.94254481422802,-0.1472546367197673,-2.5325196480669656,0.3772074031072039,0.5106400250508143
3,R6,-1.296440580195063,-0.6349588923738527,1.272591177882884,-0.370845354178393,0.2709915877367156,1.7479679637522303,1.5940297626557918,-0.103353415827365,-0.2415210220605113,-1.26087063408955,-0.6944580741815911,0.4253583476127701,0.3957307618096468,0.1102382311739595,0.9948016575639254,-0.04795188110173901
3,R7,-0.056076520183465,0.7312429884948122,0.584145906227918,1.0709457757324194,0.3970204067650606,-0.3094025555968319,0.3621922602623995,-1.0025951963841089,-1.6394593315431265,0.5806717808971771,-0.0551403328210084,0.3084096264170085,-1.697684363841418,-0.36511402472543,-0.5998571137315275,-0.2157434112604655
3,R8,-2.25501500646246,-0.3348734821370512,0.8973042881661908,0.3809977218637382,-0.6009466096658063,-0.0148759716503001,0.7568000802380088,-2.7604178626541933,-0.1245365468066375,0.5432001471814378,0.6821286252341751,1.70073020701003,1.1350456790964805,0.3125628347462472,0.3019760061154266,2.073394822373318
3,R9,-0.5393269947423406,-0.0401880549431851,0.9062390030785368,1.9574452148950907,-0.159267305731742,-0.048400689329864,0.1984801937876789,1.3432036940080567,-0.0303133035891502,1.469359036471145,-0.9666572174287504,-0.1860362957369951,-0.1981651566855259,0.78650572409622,1.0452603769782782,-2.284220195171333
4,R0,-0.9151176258112248,0.3368524787764621,-0.6586936458858148,-1.522427775647643,1.0384799720234792,0.4939700841536482,0.4931774968607472,-0.4754457164460954,1.028938452167321,-0.2399599964271202,1.0964352778229522,-0.9116651509426222,-0.8541354476838009,0.2046632105976963,-0.7023321457970587,-1.1110089052116692
4,R1,0.2600877441290536,-0.9229712178630984,0.0728656009451002,-0.3512776881873666,0.9158328291770472,-0.6325529831782043,-0.4391730954728799,1.2112369053763343,2.238593389242513,1.999008664227936,0.0632230116606081,0.2188547070682242,1.5334586622826605,-0.1244348062446312,-0.9763491371373664,-1.422959306077356
4,R2,0.4515167805321314,-0.8291496178182481,-1.6462311414991515,-1.4367295145541013,0.665429284172329,-0.7583765163118437,-0.1413470923711139,0.2125586843378384,0.6191408790947098,-0.3349027987134741,0.4987157004806017,-0.8900602921208429,-0.3617140256780118,-1.024415587787871,1.1317672163619168,2.3511196644210965
4,R3,-0.7393074876302995,-0.3523717980651465,-0.2217284807232749,0.7005197913250095,-1.595636178185236,-1.037205841625419,-0.3781072515574971,2.5323058327678063,0.9556788925319948,-0.1114516791309435,0.7119995824108395,2.057436169630336,-0.23374392677539,-0.3664133440975601,1.2119435432218957,0.4827471063896731
4,R4,0.6713331553225568,-0.5082223992805806,1.9242031323427424,1.7095908015936605,0.5659477888727499,0.6842898381472375,-2.027260872243036,0.6377097934972082,-0.194108587225323,0.4339057058282221,0.6824594118460978,-0.3412917681082754,-1.6904818001870845,0.3678745650742349,-0.7413836524403951,-3.121649977723674
4,R5,-0.6045098440941945,-0.341574255255188,-2.3095209572659416,1.216947127231517,0.253346102326474,1.111399262918864,1.979841829809936,0.0225931225627507,-1.8024362558405755,-0.8938868503795847,-1.2069044808967102,-0.501874643144999,0.0796479780659774,-2.002187267023239,0.3424754933415522,0.621074231453205
4,R6,0.2973652628000113,-0.1094911451769814,-0.3136312391925775,-0.0730430559413131,-0.5397780157316924,-0.6124714434041737,-1.6827563908688876,-0.0296273148493292,1.8455337106233172,1.9804950628846043,1.3218175965449428,0.7058016008515581,-0.6764801240799883,1.4427507882162611,-0.0561275544409689,-2.003965172722959
4,R7,-0.2912271318392647,0.0919618990182956,-0.4352149015880563,-0.0837821693731062,-1.0845991087272615,-0.3736637047405186,2.280556469949822,-0.0695940279619468,-0.2386605647717629,0.5323742791050526,0.708121821703462,-1.1137688591720734,-0.207158782803245,0.9182758409347652,0.2698376290721055,-1.1484953234502018
4,R8,1.5540176686087332,-0.6777727596396438,0.0827458951076331,-0.5200586652550714,1.4903082290762408,-1.951860399276532,-0.6701416954837595,-0.5291569660279176,0.66353962317159,0.606275476109527,1.3951942602387315,-1.574032842337325,0.7504750090304797,-0.2932798642883061,-0.6656252372581756,-0.4247846668935475
4,R9,-0.9201395827356486,-2.0769132953143226,-0.3702184889226352,-1.4977708516419035,-0.6489158210706784,0.3715547637511007,0.311999745614158,1.5868994489785668,-0.1996547469434866,-1.5333315905478553,-0.7560968566356783,-0.9193842246262718,-1.2178251584582491,0.4353671950154408,-0.6452323379652398,3.8897120706850306
5,R0,0.6969228031192131,-0.111426568706707,0.3568372783525386,0.1057215446999829,0.6316547341483746,0.0380187470155357,1.2362024834782115,0.4249827899772255,0.3920676233884034,0.4098669176825565,-1.45663774256872,-0.1646357518037199,-0.2593164895494978,0.2075467211604842,-1.3586941642962918,-0.9053299091058361
5,R1,0.1043886641565272,-1.211317540650674,-1.7088869635788375,-0.2812872937206687,-0.0896754129264657,-0.7182920859743898,0.092113827923923,-0.6411757672395606,0.5516582517062987,-0.7245418183888837,-0.0385002251049252,0.9788391733621384,2.5716688829102927,-1.0076431926306066,-0.4645077700870992,3.870534796263395
5,R2,0.7843283217692749,-1.1480993057175632,-0.4843570455930865,-0.0296012832375102,-0.978678539479744,-0.9573250423091814,-0.4756228881218649,-2.10044024033736,-1.4454782170733342,-0.4130340877931743,0.1482306363419989,-0.1857599859535934,-1.7739686948393945,-0.4637862917599977,0.7984376405061764,4.520500419251624
5,R3,-0.0787478615278344,-0.8873698750982034,0.6312163709522058,-0.5789289812099466,-1.1692484024740184,-0.8021862351617889,1.4483452917741528,0.2201800382016931,1.1592470530477048,-0.4793363133093679,0.938149339185143,-0.6015040436180767,-0.1574273690328304,2.4863502599556933,0.7671486322996173,-0.06351134219730886
5,R4,-0.0848190390267198,0.3262234208856445,1.2104575895159044,-0.4891330916701502,-1.7413190846044793,-0.2796418131263074,0.0153854571637565,0.1095379687352399,1.3166901361826624,0.3166870783059282,0.8129169716359846,-1.1011136939248023,0.8679014884245477,2.096219831656284,0.7729092902501778,-1.0892925225191208
5,R5,0.1539881884077431,1.7871422390260032,-0.9271814833908628,-0.1111023579540499,0.4602075929382135,0.744001107813199,-0.4373279057083858,0.3073213947272354,-0.2779214813511223,0.1204711328012795,-0.1320915403738957,-1.1415936778555495,-0.0211135850234467,0.8771515220618357,-0.9670182915416742,-1.1807354795735794
5,R6,0.6647800644571485,-1.0698651067471732,0.1826383375081585,-1.0601298189534365,1.1346305008337747,2.3128213818798624,2.022255284245764,-0.2191806777731375,0.7401991287406264,0.120997728500156,0.1021058960692846,1.5477570609378302,-1.319179576184154,1.0552945974661148,-0.0489759951557342,-3.5376434855885948
5,R7,0.1872333688994432,-0.6726719945261853,0.2771403767513831,0.7359670950296834,0.0357636741111941,0.4880382765565979,-0.521675175701983,-2.133883900845073,0.900023583773342,0.6991597361842888,0.1481783846143336,0.0684105622103233,1.0362957693547372,-0.4571067254765605,-0.7065340653585184,0.1694360084821115
5,R8,1.1890971885515316,-1.387112904264485,1.1918299926140086,-0.639252854205514,-1.100743499724022,1.2600618361423188,-0.0968900947961947,-1.3002343643849232,-0.3587330590564334,0.9310524308870368,1.192074192621773,-0.4270986819210506,0.406320759097275,0.7140846323944298,-0.6446264937163554,-0.36960379865408827
5,R9,-0.0318779147555611,-0.5360244104730933,-0.4921479353789249,0.0670344818672109,0.0298534869586328,-0.5654899533243374,-0.4259451084001599,1.1133372383403377,0.2138271351769835,0.8850943665882824,1.2018222319374203,0.5888422596395486,2.2708863133824324,-0.8253040317638951,0.8084095930822921,-1.0782893136478198
6,R0,1.855783263371278,1.7004401213924245,-1.9542111820067407,-0.9688662425118804,0.6643129107943418,0.7898672098844762,0.7365642161592768,-0.0708653281733429,0.4551208245634768,0.6530214357863233,-0.0778712695373239,1.0273019683616285,-2.259497249109046,0.6337935195699923,-1.034052612285726,-2.675270334859124
6,R1,-0.2286844248912001,-0.8887872710840246,0.3739021567442434,-0.9113334978457668,-0.912767897555394,-1.567294355953092,-0.0267077547981132,0.4968235216908353,1.0230259861312423,-0.1417278617890112,1.0478552084476458,0.0179609751348019,-0.0932884809795546,0.5735629478577897,1.0583927761257572,1.2698934287179444
6,R2,-0.2437616219559586,-0.1608314046998392,0.0827691269918387,-0.9004082096051503,1.0280060600662873,-0.4004096317783333,0.4624434567778641,-0.8254725722239247,0.3588039528088937,0.3915930157503348,-0.4206814067973341,2.0208894329971416,0.3710399612419042,1.7769289229773846,0.9591389238981252,1.0298495731993187
6,R3,-0.3821868156578954,0.4361020673572305,0.0611725318387508,0.0494611417589324,-0.2862049543745503,-1.808476355740995,-0.2254326434206914,-2.21812146392276,0.3718195687849371,-0.726057787427706,-0.7154167261721429,-0.2193037956299788,0.272672346295864,-1.4320061777359552,-1.7486011895534066,3.3067539219983133
6,R4,-2.0417275241987234,-0.966849609889298,1.590883030522966,-1.0565859164970517,0.6514051749001837,-1.3716348082651353,0.2991201525724937,-0.3197338122126819,-0.0598127855342728,0.5687775943675412,1.7562401253161792,0.1947063498332735,0.1243589513960949,-0.9733677174823148,0.5833396553323329,0.7118355493465367
6,R5,0.8320070429084299,-0.0437064504849727,1.740855703809851,-1.982916503137466,-0.2965993601550742,0.8814816388012593,-0.350692197084987,-0.7921730690054608,-0.2658806057395824,-1.3799287476073374,0.1189537716897694,2.440461840173224,1.145031498226728,-1.1090091065152694,-0.8733410823282927,0.6490760462014974
6,R6,1.0044161277339363,-0.8214870091691876,-0.6902314189475338,0.8847494335149046,0.8646525704751467,-0.3738146603894485,-1.1177634143727924,-1.549744823262707,-0.6989901269101042,-2.230528902271529,0.7498198819099152,-0.6300306998045586,0.4812936642451382,1.8683248876013336,1.172995707132864,2.2630904800485157
6,R7,0.8692489864766937,1.1578570275164373,-0.7463565180960922,-0.9532969230720044,-0.1096918973385416,-1.6014233495161816,1.470734949301553,-2.4053637930304905,-1.1068074157420604,-0.2695651640091679,-0.2270870913306832,0.1661241731426243,0.2714485686748367,-0.2136120146254481,1.1368863187699414,2.1947995988678883
6,R8,-0.0001645139169606,-0.7145844117153977,0.1325134351434863,0.2207598379462788,-0.911828876494789,-0.6409489965354924,0.7925867232518442,0.3490562686509856,-0.6802484366024778,2.0398909593419425,2.309177648495082,-1.4624624789603549,0.3017949603003432,2.5089944356323914,0.7838986291848924,-1.880265104414522
6,R9,-0.208056833359433,-0.5411942858767205,-0.2125147026197359,-0.5507294124081377,0.7449083585580341,-0.3981536526914417,-0.4411515120100576,-1.2021606868290806,-0.0495898743803033,-0.8941216734390032,-0.1807501687290939,1.0418155527215325,0.3659248863111264,0.5047252947854309,0.3560908997578035,2.061486276799739
7,R0,-0.1273282306716298,-0.3078062159016664,0.759117008833072,-1.0842398092882488,1.3407225862255443,0.0340780626848174,-0.7487003905773738,-0.4891460790400129,-0.6769904011881117,0.1602064990280411,-0.7178430444883082,1.1421311987837366,-0.7816389926142432,-2.272521930414174,-0.730998492725895,1.3129496977076525
7,R1,-0.0398688505726567,1.0591579783713116,0.6477598002656734,-1.3375895049472426,-0.7622552815679994,1.7786335355666851,0.3185114087343339,0.0041186926340588,1.0560625611935577,2.4527411254301583,1.2965732775797387,0.139415254770579,0.3546881759848233,0.6170797910982172,-0.6126984965101239,-3.2344421983201626
7,R2,0.0524490834893806,-0.9472112294631204,-0.0614624190350685,0.0961230399920905,2.341037321882936,-0.8510499946565668,-0.1217889319709347,-0.1643028895845328,0.4373105333753307,1.0467243315836223,-0.4904835016266552,-0.8213520301050313,-1.6407106159316551,-0.9262044968028468,0.5364408345765945,-1.2759949650807008
7,R3,-1.0154339949061588,-0.3727674764848574,0.0314729477902652,0.5036789316089304,-0.5933943528385258,-0.2504400576578742,-1.818434733340209,-1.1513858022379435,1.6177156581788448,-2.1881406726948454,-0.3378025526340267,0.2191982293442552,-0.3743492453270371,-0.8081575233653976,-0.0610785323873323,4.044562630011301
7,R4,-0.0821174049318997,-1.877712121152116,-0.1474036279553962,-0.8551126902915559,-0.5477358748135395,0.2269747633414532,0.6407287504805665,0.8967773342418733,-0.4964130569788884,0.9240027767201172,1.173727532623991,1.1366379245460594,1.3897679388114337,-0.1456825059189122,-0.1741319150732623,-0.11493105015292658
7,R5,-1.3665243151280329,0.2094290472683408,-0.5305589921699142,-0.3687890508614081,-1.741514447898579,-0.8905443058032078,-0.020493929457115,0.8884531740936087,0.9900265894080504,-0.0803264749959114,-0.1892883572289697,-0.8306791870163397,0.402356496976139,-0.2475780005075383,0.605884539149004,1.67653424606277
7,R6,-0.0323749572618136,-1.497354474174072,-0.8608504430288475,-1.4581474413366171,-1.1971096894149784,1.305270723485468,0.2266595734584829,-1.5201744315757593,0.6536321660301218,1.2603748740788825,-0.359874557435862,-0.6759908391368861,-0.3373777124849492,0.2846065102541714,0.639970150256371,1.0097362487890988
7,R7,1.2124782059131658,1.1854038482269786,1.361921431780073,0.6613877898003535,-1.530906604331986,-0.1309642295136182,0.3139205126233843,-0.3831262650076998,0.9112608549019698,-0.3602139721855047,-0.92574702996371,1.4442989994390625,0.6660043098063377,0.2192537842003809,0.9267090914598398,-2.5999865767534
7,R8,0.3410358109726957,-2.457661418894294,-0.6755894506677215,-0.4565791295783091,-0.9842008951131348,0.1986774339203152,1.1922021328513417,-0.4849055852070683,-1.1348326696708737,2.0280348109104995,-0.4514376060975332,-1.232964924713251,0.2376772496184588,0.4256825815895341,-0.7050500896806735,2.09890546089205
7,R9,-0.4873194382866741,-0.9229509153903888,0.1785908685248591,0.7707689771249504,-0.6338514911946994,0.3306255560142178,-0.0934916394053498,2.8244336497361435,-0.7085596811630914,1.3841716005395124,-0.052346288438886,-0.1267620036722901,0.7216651115364379,0.8939905665405024,1.2670156409533917,-2.0995844244294406
8,R0,-0.6003963897579253,-0.5376461041840627,0.5096531908833498,0.5808998706077412,1.3980509406964945,0.4184304554186962,1.0601682652577384,1.5167710347839571,0.1648005445311058,-1.4855586515906856,-1.17927708650058,-1.4378028681905122,1.5915903810140994,-0.8474085948289408,1.2318415654122892,-0.7048834824102264
8,R1,1.7152691268390476,1.0030938194878394,-0.1023702612134007,-0.2000304503932685,0.0851677199461466,0.1752609518988573,-0.5307436711234165,-0.0326282975886547,1.6093200620023946,-1.7021383108256534,0.258488139526861,-0.9069528059807552,0.1870370828048807,0.8398557752082007,-0.0576101804576908,-1.3419003596689238
8,R2,-1.589839401384186,1.1069891126654727,-0.6031292426481158,0.6224080697923652,0.1824480959764695,-2.585562179123786,-0.7560641214702215,0.2205083679354021,1.5539760815691257,0.2872682859036707,0.2576958797707397,-1.412684089629386,1.4311466965234902,1.807076995188116,0.028575043123975,0.9072172028172942
8,R3,-1.6190497158096595,0.8833210589564918,2.7022793256924214,0.7171130747864916,1.2637035181531977,0.542087293708166,-0.9850158865687554,1.3366726310198631,-1.2345748994697192,-0.210664905663042,0.2788517450025256,0.8829096607766574,0.4159856654309636,0.3868345008334123,-0.7614880684287629,-1.5381815613701741
8,R4,0.0614806682632113,-0.7101947772428983,-1.3077856280692512,-1.265946471501941,-0.4901284741731129,-1.852578860174007,-1.3474687028443724,-1.6351369290692526,0.1822594637816633,0.4079842295184183,2.0071409631828265,-1.4975297992323828,-0.6795969589096627,0.9126113893228036,-0.2167738049889562,3.534047171943978
8,R5,1.709169703339553,-0.3384061595207278,-1.1561948693340067,-1.3169399598669396,0.3356943223139325,0.305241603405967,-1.3717023702861768,-0.9853962577263108,0.5347126378156121,0.5772667725251409,-0.6432220836039892,0.6222162018519841,0.5718545872905609,-1.7830817487195436,-0.3120637504487101,-0.2231888168876235
8,R6,-0.5730757021639871,-2.138931868967707,-0.2830147214661213,0.7520931599414118,1.5804055858131327,-2.190782661253991,2.6133213455642696,-1.1271363310292688,0.9569708708011316,1.2341980705343905,0.9830173001338016,0.1496184795603758,-1.1614176626879231,0.6265587879860715,-0.7152331767755107,-1.953551719561959
8,R7,2.8288986337162725,0.7081020219606693,1.8180771284865396,-0.9116228074944426,1.4675028234118994,1.5898691581489963,1.5545495245011742,-0.0212063332121524,-1.2024620437425992,-0.1773128068636358,-2.202769113766605,-1.702012389403535,0.0919387811502688,-0.991398465768181,-0.1644468554547502,-2.7846596914071666
